brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,source,thumb,type,url
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME_12_07_Flex_A5-mini-brochure_12.03.18.pdf/medela-flex-technoology-range-brochure.pdf?uuid=jcr:32984e94-e5ed-49ab-b793-7c56ab1af121,,Swing Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing/swing_flex_key_2017.tif/jcr:content/swing_flex_key_2017.png,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME12_06_Education-piece-for-Flex_shield-fitting-importance_12.03.18.pdf/medela-why-breast-shield-is-key-to-successful-pumping.pdf?uuid=jcr:ed3e15f6-f07a-4f70-bd4e-499417e6f87d,,Swing Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing/swing_flex_key_2017.tif/jcr:content/swing_flex_key_2017.png,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/personal-fit-breast-shield.pdf0/breast-shield-fitting-flyer.pdf?uuid=jcr:b51c9d9d-06f9-4875-9977-da8283ff8606,,Swing Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing/swing_flex_key_2017.tif/jcr:content/swing_flex_key_2017.png,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex.pdf/medela-flex-technology-range-table.pdf?uuid=jcr:0042bc13-3a68-47bb-a12d-24129ed022cf,,Swing Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing/swing_flex_key_2017.tif/jcr:content/swing_flex_key_2017.png,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/silicon-breast-milk-collector/Silicon-Breast-Milk-Collector-IFU-for-article-101044201.pdf/null.pdf?uuid=jcr:c52b9e28-98cd-4ed3-9509-82ebf0d26a68,,Silicone Breast Milk Collector,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/silicone-breast-milk-collector/silicone-breast-milk-collector-stopper-and-lanyard.png/jcr:content/Silicone%20Breast%20Milk%20Collector_Stopper%20and%20Lanyard.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/silicone-breast-milk-collector
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex.pdf/201-0535-2023-06-d-falt-ifu-personalfit-plus-multi.pdf?uuid=jcr:0459d567-b844-462e-9ec3-1334ca3d27d5,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/connector/Connector.jpg/jcr:content/Connector.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-connector
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME_12_07_Flex_A5-mini-brochure_12.03.18.pdf/medela-flex-technoology-range-brochure.pdf?uuid=jcr:32984e94-e5ed-49ab-b793-7c56ab1af121,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/connector/Connector.jpg/jcr:content/Connector.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-connector
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME12_06_Education-piece-for-Flex_shield-fitting-importance_12.03.18.pdf/medela-why-breast-shield-is-key-to-successful-pumping.pdf?uuid=jcr:ed3e15f6-f07a-4f70-bd4e-499417e6f87d,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/connector/Connector.jpg/jcr:content/Connector.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-connector
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/breast-milk-storage-bag.pdf/breast-milk-storage-bags-instructions.pdf?uuid=jcr:a48ca32c-3e75-439f-b341-426c823333cb,,Breast milk storage bags,,Breast Milk Collecting,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/breast-milk-storage-bags/breast-milk-storage-bag-key.jpg/jcr:content/a-Medela-breast-milk-storage-bag-with-expressed-breast-milk-inside-it.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/collecting/breast-milk-storage-bags
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex.pdf/medela-swing-swingmaxi-flex-instructions-for-use.pdf?uuid=jcr:29ee18e6-b6da-498f-8389-b5f9491549d0,,Swing Maxi Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing-maxi/swing_maxi_flex_key_2017.jpg/jcr:content/swing_maxi_flex_key_2017.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-maxi-flex
