brand,file_urls,files,model,product,product_lang,source,thumb,type,url
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2334.pdf,,Cantabria,Línea Quarzo Home,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-CANTABRIA-650x650.png,infomail,https://latam.indurama.com/pe/productos/cantabria
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2335.pdf,,Cataluña,Línea Quarzo Home,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-CATALUN%CC%83A-650x650.png,infomail,https://latam.indurama.com/pe/productos/catalu%C3%B1a
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2336.pdf,,Coruña,Línea Quarzo Home,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-CORUN%CC%83A-650x650.png,infomail,https://latam.indurama.com/pe/productos/coru%C3%B1a-1
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2338.pdf,,Viena,Línea Quarzo Home,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-VIENA-650x650.png,infomail,https://latam.indurama.com/pe/productos/viena-1
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2337.pdf,,Olvera,Línea Quarzo Home,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-OLVERA%20650x650.png,infomail,https://latam.indurama.com/pe/productos/olvera
indurama.com,https://latam.indurama.com/sites/default/files/User%20Manual%20LRI-13BLA%20LRI-13DGR%20LRI-15DGR.pdf,,LRI-15DGR,Lavadora Automatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/LRI-15DGR-1.png,manual,https://latam.indurama.com/pe/productos/lri-15dgr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2061.pdf,,LRI-15DGR,Lavadora Automatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/LRI-15DGR-1.png,infomail,https://latam.indurama.com/pe/productos/lri-15dgr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2255.pdf,,50TIKGFUHD4K,AndroidTV,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/TV%2050%20UHD%204K%2050TIKGFUHD4K_1.png,infomail,https://latam.indurama.com/pe/productos/50tikgfuhd4k
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2256.pdf,,58TIKGFUHD4K,AndroidTV,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/TV%2058%20UHD%204K%2058TIKGFUHD4K_1.png,infomail,https://latam.indurama.com/pe/productos/58tikgfuhd4k
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2257.pdf,,65TIKGFUHD4K,AndroidTV,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/TV-65-UHD-4K-65TIKGFUHD4K-1.png,infomail,https://latam.indurama.com/pe/productos/65tikgfuhd4k
indurama.com,https://latam.indurama.com/sites/default/files/NA3204%20Manual%20VITRINA%20VFV_6.pdf,,VFV-520,Refrigeración Comercial,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/refri-sinfondo3.png,manual,https://latam.indurama.com/bo/productos/vfv-520-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2239.pdf,,VFV-520,Refrigeración Comercial,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/refri-sinfondo3.png,infomail,https://latam.indurama.com/bo/productos/vfv-520-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2114.pdf,,Florencia,COCINAS A GAS,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_3.png,infomail,https://latam.indurama.com/bo/productos/florencia-0
